PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
783,1,2,dyvhezwhdwligawbioqosbdxrxkpbuxwluoropnq783,male,17.704538757224316,2,0,C.A. 33595,46.188526817978826,D15,S
784,0,3,rrdmyyflfkgmczwrmfpwrsaspsyzcurfwuhyqdnf784,male,15.191959473280676,4,5,12233,363.4858768866873,A24,Q
785,1,3,raqombflsjcyqkitvmzazykuzkuwvcbgfaojjyqt785,female,28.450077044388927,0,0,218629,21.120658817852465,B96 B98,C
786,1,1,beolulmracmzfaulfrrbbhtkhlcdmkocdvxiqzmj786,male,43.927115987802324,0,4,2686,193.19731984966148,D47,C
787,1,2,jggzplglprusufpflddbjqpmnyceiqtelbrykhfk787,male,8.665831834782962,4,6,113803,111.14329103385283,C124,Q
788,1,1,zgoozvmawkvdvvvzenpkxfibdnnacximywvwnkch788,female,53.98104468351455,0,1,336439,244.69446544487153,C103,C
789,1,1,dqepaknxnpwyakvjuqnxxutzmfxvcgxcxquybqec789,female,55.0302026024952,0,2,13049,183.45031433503306,B79,Q
790,1,2,flcvftxxromgfqyalpqkefjgawaegghbnuegzjwy790,female,28.461877300704515,1,3,349248,473.788076775202,C68,S
791,1,3,ousorlzsptipeuausduuvybcmwdchsqwnehoczno791,female,27.51302168615033,0,1,250648,487.27510575288574,C50,
792,0,3,hvooucmnbycdnpdblfdamywarcijfccmbplylhtm792,female,56.04201661303612,4,0,350046,252.6545065604908,C50,C
793,1,3,rcbhxcfvnimfxlgqgdqloaxwbdquqttvzpuvossp793,female,18.168375946053807,0,6,14312,162.1926923145073,D17,C
794,0,3,mbewlfflkobeadjdxkbcwdsunipbuxzhyybuseif794,male,48.63801394878824,4,4,STON/O 2. 3101292,316.2106824502287,C62 C64,C
795,0,1,zrkakdseqnrjshorpgnqmlfyrdvdtdxcigeglwka795,female,72.36619696571316,3,2,SC/Paris 2123,384.12271133410195,E25,
796,1,3,jeurbcjgahtgbqthzsaqatcvzefkmxuirbupgkuq796,female,12.749848405493116,4,5,315096,15.71456421742313,A6,S
797,0,1,ajhtlvjrmzknljijsvjgewaqaeojblnasyyqftgq797,male,47.23469122768904,5,4,250646,318.09632915685677,D15,Q
798,1,1,sdqpkbzjvvrffzffcqmrmwvrcycerjmfmexuucyp798,female,14.004357124056238,3,1,250653,327.6513462743436,A26,C
799,1,3,rnlzvpeaczqcjfjgcawbazbuhgzaxzyihhdsejyz799,female,47.84663271547395,0,3,347076,52.96625026260523,E33,S
800,1,1,nmgwdrtijruumtopzemxusyqftvreoftoevuzydu800,female,37.984305669048126,1,2,113059,373.2447381271064,C118,
801,0,1,qjlsmnivhobyzsodxscupizekrvetbhdinfhcyyb801,male,36.537953231065394,8,3,364846,13.338515362749527,D47,
802,0,2,bfrydommlzdiszlntyqnmocykhubqswsthmtnout802,female,22.013776702734127,0,5,330931,22.061616916527434,A7,
803,1,3,oijnisbojekcygwgxcxvjfcusfposqupcbnwpgsx803,female,23.318460187940293,3,6,31418,66.24929762660898,E10,C
804,0,1,gzjluzkdjwlsfllljuzkrbspkznwjophykszjxgh804,female,31.5729376004234,8,3,C.A. 29395,473.5272414141129,C92,Q
805,0,1,kjcsbokyaiawkhvipkmurgqrxyhvaohraodfwflb805,female,64.24058036069965,5,2,383121,448.8061649078117,D49,Q
806,1,2,dgcjsjjensyhohzngsijtkcvzepkncgxrmcyqwzl806,female,52.864769387808956,4,4,SOTON/OQ 3101316,301.81050111722186,C111,S
807,0,3,hzuezejkxtvwxnvaluqbevoijbbzqbjhgibvqrgj807,male,50.117763525602086,4,2,29750,495.6098692722803,B28,
808,1,1,nrjfbemjjxfootehgujnbgicmxousjrddfseqmhr808,female,56.63565211676946,4,3,PC 17757,449.76841020963644,E34,
809,0,2,rraornkhzlvjkkjdgkqbwkbhycztjlbffcyflttd809,female,15.82307762228791,8,0,A/5 2466,299.90189462612915,E77,
810,1,3,exgitdenotxqkcrgbgohhvdigfjxmzcmpfwkaxvi810,male,24.03321987512723,3,0,3101265,179.20136647343747,C125,S
811,0,1,armwtgbeultjosxzgdgfgnddbkwryovbeqeoncgc811,male,5.67067645644984,1,2,362316,171.4684934454831,B42,C
812,1,3,xoamnckticbtysqervcrebkeqsablxpuohdhuqyy812,female,10.108243012874489,5,2,2667,357.6537143827688,D48,S
813,0,3,rduncnalbirosrbxurkpzhuiuwxcezasusnwquno813,male,62.32151812232741,3,1,PC 17597,61.45472420763424,E44,Q
814,0,1,gywdqueaqlwlsowlytiwaosmhunlcrdyvjnxtxux814,male,53.283027542721605,0,6,13509,41.211273949901894,B101,Q
815,0,3,tfgupvvqdtugwsxmhjdphuzyrwddacgpndgsywhy815,male,46.3419402001916,0,4,244270,326.48933590063086,D9,Q
816,1,3,qhnddmsgbctpwqpxixxcprcxpleilqbprninvooy816,male,76.82151529594019,1,5,234818,265.08978323699415,B5,S
817,0,1,ribljbdqobbdybbesspkuvgyenlfskllkxehprru817,female,13.537335538830838,2,0,330877,314.292829052865,C106,
818,1,3,aakwbulgqcolvwhmuqlrqfbbfampbssintoyysjz818,male,18.09385707645377,3,2,7552,306.701600477087,C124,Q
819,0,2,zhyuimbgoldrtpemriuidghvbapucrcexabewgyv819,male,58.53198154081856,1,4,349212,85.77758657550802,E17,S
820,0,2,klxuedhdbkixjdcpzxdyoxyjfnuzsfgxkebmvitp820,female,42.34340063879716,8,1,347078,25.613966932931636,G6,
821,0,1,ljmrkjzepczhxkrqkdfxjppofjhgpzquslqxfxyw821,male,41.24847115942435,0,4,110152,354.8461455875899,D10 D12,Q
822,1,1,wlnmpnqrgseyymwobbmdzpsutruvsnssjryapvwm822,female,76.94328395628844,2,1,336439,492.24764022081894,C92,C
823,0,2,gnbhdtqmfzlzyzmyvpvqztdpjyxcntxvkrwkdlcr823,male,68.53542761183213,8,1,113787,354.2300245813217,G6,S
824,1,3,multlwflquasdamdlamnzittqhtiaozikhuucycb824,male,55.26452117721496,2,0,243847,25.19704494289966,C45,Q
825,0,3,xkixbumpuoldemzuopolpzhmavgwzapxgcudbcjf825,male,32.64552614976973,0,5,SC/PARIS 2167,493.80389420127364,C85,S
826,0,1,emrxwkxrwekavyyebxvoqmdtrokrxgofhvveggsj826,female,7.315149439587676,5,2,244310,452.5007899122398,D49,S
827,0,3,fgzxhxttfxuglxzgvctpkoacvugmlqlanqhjextq827,female,5.388870535043473,1,0,PC 17558,455.19397154666837,A10,S
828,0,2,isqbvzqacsmtxwpguowhfsvnwyaaiivjlzqanjco828,male,25.426252239359012,3,2,C.A. 24579,2.133389990608514,B80,
829,1,1,mjoelgjltwplkujquatmjjqjsweqiwgvxeqjdxoo829,male,59.054875979949976,5,1,220845,379.6188204062356,C83,Q
830,1,3,ptsirbgjhdcwoahzgopxwhhlxhypgiehlusrkurb830,female,38.85563113026039,1,6,350060,443.3789303604313,C83,
831,0,1,vjgsckjwqejqxsbosojqtgkudwklnaoyngaidrmm831,female,63.05710586939641,8,2,13568,479.1912810262296,D6,
832,1,1,tbyofnuqhdyhefysxolwnlcraalegcimzqimcbxu832,male,38.28131129094277,1,0,54636,485.43545773552063,C7,S
833,1,3,fjahrxmtxrmgutkpjbrlvczvgbltxpaezhoypycc833,male,67.50234226644811,1,2,364516,410.7627288423242,B50,C
834,0,1,kyqcevnlfycetxtlmintukxwwcatsaiksycsupox834,male,68.547617893783,0,0,C.A. 31026,348.68389853578157,A26,S
835,0,1,ovxtvhsjwepylmjurggjgcmlbwjerxubmowiyvqi835,female,,8,2,347069,7.490371452492378,E63,
836,0,2,ckzlwuxauiipbjzmorrahhkojbktxmfabpodzugf836,female,6.966238709436484,3,1,S.O.P. 1166,131.0194522842945,D6,
837,0,1,zfxvytwwgurycbhlxazatyfxrrudvsmddkwgzniz837,female,24.764494119392367,1,2,113572,402.48210007745917,C95,Q
838,1,3,pqgkmhighsalpkugismsomjqwfcnxyawjmcvoejv838,female,39.16465052185066,3,1,26707,127.5455471019238,D33,
839,0,3,txtrklaheqxogadlhyqvahhfqiyhylwcyjdgkffp839,male,65.51208164794319,1,2,392096,38.750288038291856,A16,
840,1,2,sndzlbgslxwnddthcutqfqfpsekbgblpwptjlhdw840,male,3.1053558932926464,2,3,330980,111.33795258125825,D35,C
841,1,3,gooqpajwjklrxbewubwwaaavcgzlsvogwpleuffd841,female,19.13516249158286,0,1,231919,242.05222564283414,C103,
842,1,1,wcxhapeakhaobojchafuzcoiflgfmkhjskpjfdvk842,female,3.048561052953771,8,2,13049,189.93626246445254,C85,Q
843,0,3,gizmehgruqzaupotybavmchkhhzgcsokcmazjwwf843,female,68.94457920372443,0,2,C.A. 33595,13.625443992358276,D35,Q
844,1,3,mdmkfecgwbnrzcbuhafyvzhztlacxfcrytckmgmn844,female,,0,6,347064,369.1120764477486,B50,S
845,0,2,mnbixesozxfxbeyydouwthibvoupqixdbqkcssta845,female,47.49873174793529,2,4,PC 17604,386.30575802475596,C83,
846,1,3,bfadeujshzkgbzsukrqickbyujiqnipoaffaathx846,male,37.18650149185798,1,6,65306,383.7199114215342,C30,
847,0,1,gmdeujgosixdgdgbvnbhbkdbpioxzwlewwxapssq847,male,54.208731969607,8,0,330932,256.0802521166694,D15,S
848,0,1,guajwfxhxdugyvbrbeqwykfdelkghqyalnlkmrwk848,male,38.915415455776184,8,0,312991,132.54301085479284,B49,Q
849,0,1,xuqdltmedhkjsyjowtpttrrlfiteeucbegtujwjm849,female,72.97150703246855,1,6,349203,57.407510654045346,C106,C
850,0,2,gxfhovqltygbcltlvpfppsrovzsgcywtwpzefmgm850,male,58.6268481457531,5,1,PC 17610,36.809733361659404,F G63,S
851,0,1,nvyhkeowxyjyranqgzatgzhufjbmnsnujfqpemuq851,female,37.37230073998137,8,3,693,94.74844433207308,B4,S
852,1,3,cvaymwxpaeykjctxkwyktevogpaqklncercuaqna852,female,13.038930474439777,4,4,110564,308.20046628563455,B49,S
853,1,1,fvmkpmxakjiycyvddcwrfytwfkygqmmiqwlkecnc853,female,23.536990588707255,2,3,372622,123.8683295883111,G6,Q
854,0,3,motjpyyzkirzmpojhpmckcmqmsvascvrszxozdsj854,female,18.536875502137818,0,2,SC 1748,298.1354629701784,D46,Q
855,0,3,ktvhtzofkxmumeuynrrwpcigdplptjqpxczfpffk855,male,13.66165324759664,8,1,384461,365.5287877629535,B101,S
856,0,3,jtsqmjhidizczontucoiectfbgcnavqcwrytbeuw856,male,54.47642973893085,4,2,233866,252.85667517623125,D46,C
857,0,2,jsglbqlzcpaticbjtgacntmnmltpbunhvdegbfmt857,female,76.12161457536318,0,1,347076,298.71889935865715,D46,
858,1,3,vsnfvgaargjplyojpluwmicovepzvqjyewzxmerj858,male,28.789565147049345,0,2,19943,59.35139817372656,D20,
859,0,1,wtpbbjiipclkeqabvoildmzhdwrqzmfmddowdbhk859,male,21.88901620890731,0,0,3101267,500.7466150000327,C124,S
860,0,3,ootijtfjuyojqbhdupqwffeltexvlpqomanidjlw860,female,36.134535429688896,0,0,SCO/W 1585,101.9339797503508,B71,
861,0,1,rornzhcjxyspwaquhonuudcsvplmiyxpvqxluyxk861,male,42.24117810662909,4,1,SC/AH 3085,206.17236116035556,A5,Q
862,0,2,alpgophavdxsclirziipjaxzzuhhwfqxhnvkliuo862,female,20.61921923996118,3,1,2664,69.38120891098663,D11,C
863,1,1,iwswslaamvjotpxizkcbxbiywrlexbbznvqubckg863,male,19.38009660807759,3,0,29011,201.07418976818937,E25,Q
864,0,1,fbqratniaelxxdqnltmjlehiaqxejncbnhfimuyd864,male,79.13036516241183,2,0,350048,68.96762686738813,B101,Q
865,1,3,lrxeikcaysepmgwuskdpdgaiitcwlxaueywcunhv865,male,3.502937851917133,4,6,SOTON/OQ 392090,490.2995160736919,D20,
866,1,1,shsujywgpjkgerbcbfabraojlblalhggziodoleg866,male,14.62303269339281,3,4,19988,322.6943789317333,E17,C
867,0,3,zptraipieggcbwxvjcgkkgxnzbwzigggvalzvoqe867,male,38.99918527798259,1,5,2624,96.98277111347002,G6,
868,1,1,tqggxvmzrgkpcfzizckzeyorepmjritvgmqceowa868,male,25.143349128583985,1,0,PC 17597,369.35338544013865,D15,S
869,0,1,omoqyabibxdateaiuxmujakkicxwfspxbyhtzdyu869,female,59.040858591167186,4,4,347082,91.76913069185325,B38,S
870,0,3,ovoqdgytvcjpplegbbpqjsewzrxwenfxrwmetxdc870,male,75.28955629563221,2,6,PC 17759,32.10941171334252,E36,C
871,0,3,xmpnvvgxgcojakyvsgkoeubgdhvoegjaixptboih871,female,27.31790686354302,0,0,236852,8.011510739117991,C45,
872,0,3,leewwprvamoodjlcbkncygpolfvtlwtkqqsiicpj872,male,,0,5,349216,430.57606472739593,B42,Q
873,1,3,lrqzfmwgvtxqlxmjfndaoxuzhjgerwmzgfrqktpu873,female,13.763426899889247,4,4,28206,319.93672946199666,B79,S
874,1,1,eswyckbawxglytspzsbuyokxrlidrbsowhpfggln874,male,78.37270061324074,2,0,2697,139.5792679214443,C95,C
875,0,1,dyqotjrknipywymltryubohkrfouyseujbzdclim875,female,6.901748653452069,1,5,345767,438.62766889775116,B38,S
876,1,1,pqebmkcevwsqgsahxlcpfhenxdnrrzakglowaruh876,male,39.81532240770154,2,6,343095,470.68889878700617,B71,S
877,1,3,eyacxzcgjdwrxapxfmrvwbkmwegriahvqkteerpp877,male,32.68178728929259,0,4,3101265,243.8871701008846,C148,C
878,0,2,hgyymvjencurdajcqomtjoxdepswynafifqrdgzl878,male,43.52822247421378,2,6,S.O.P. 1166,5.917718231883141,C52,Q
879,0,3,lyyptyjjpyjoiwrgcgminrmfswibfkhxcawhhohe879,male,46.28368708714831,0,3,65304,328.0939690018319,D,C
880,1,2,nswtaomhhzncvbszagsqrzblrczmounafmwjyvko880,female,49.594925585676165,5,1,54636,112.2948937947198,C101,C
881,0,1,bcphzhjpctixamfengqwiymjrparfbkzsusutwly881,female,26.106843945043643,1,2,2668,236.65740422627422,A24,S
882,1,3,hviufzznuqxshmhzjsxokvtljsznrrubvsefujoq882,male,,0,3,349256,212.82917040514343,C92,C
883,0,2,alcilzrwskhgsekldcnvbdgbkalboytztdmqudfd883,female,28.32327665024541,0,1,A/5. 10482,482.21611710777876,A23,S
884,0,1,occttuoqcrqtleglbliffpolkdvcmxgcuzrznney884,female,72.91767282388675,3,5,C 7076,74.3938751860579,E34,C
885,1,3,tewonpjostczkfrnxaolcpwccglmxzzebxvnsrxg885,female,46.7863456484506,0,4,29104,229.53111142584882,E49,
886,0,2,unxrjrfsgvcdixcshcpnxuqjumgakzlbxgeuhsgt886,female,78.65051928414296,2,4,A/5 2466,307.78673854195864,E58,
887,1,1,eirauliycevwcdnwxfollsvkomjhqmpluqkrapuc887,male,2.38840708339924,5,6,693,301.09315884084634,D11,S
888,0,1,qvmaqzysianipgkvenmtsfqfzyvrwpqqjemgaqzh888,female,28.08728367889674,3,0,19943,448.9408607891598,A10,
889,0,1,usiorxugzbjuodsfvwtffieqrtdizxtiwggpvtdy889,male,10.291561137338347,2,4,PC 17590,284.97184822871054,C118,S
890,0,2,hzeoployshwtqnqjzmxzlcztslbvvdvyabgvbyms890,male,69.31218182133219,8,1,345572,236.86345749845233,A36,S
891,0,3,kpcnxyozictuapyfvryisyaglhnygtaixfqxsfrq891,male,47.56231995915946,0,6,347078,493.9286618919479,E33,S
892,1,3,ykrtlehclkwvywfbvqwsbmlnfcwbzykuhrgotokx892,male,41.241190873301704,1,0,345767,368.9850406096476,C82,S
893,1,3,ykubqlojingyhxvcydipxxeoylpltxdfpiwfaoqz893,male,30.67753354628368,0,6,349248,63.29113264455059,C103,S
894,0,1,szdiueaeninakatmnkdkvtwnydoguhrkrzaosbzw894,female,15.155903613390434,2,1,362316,254.54535426940134,B28,C
895,0,3,hzbqlvjfnswgswgbhwrbgawuzxuznknfkcznvnde895,female,39.500529572494614,1,2,347088,257.6594499827477,D35,S
896,0,2,nnitdxsvpgfwdqyaaxfdhbwapnsmzwpffzusgyco896,male,35.37698225697716,0,3,PC 17590,95.01578713523331,D30,
897,0,1,wjbsnmgnhlftkhqwqxzuujbxlcwiaglopycqaavp897,male,37.75930338311406,2,5,364498,457.35899461496115,B102,S
898,0,1,zoueqnbidvstesklscrgxlyslnequbtzljnahzzx898,female,20.55047843742573,0,3,324669,9.15275905628927,E49,S
899,1,2,ficqvpyjjozsfzcaojpfxbxcgobtybeudwzccyud899,female,48.32034741675862,5,5,330979,288.1651223947702,D19,
900,0,3,rzqtktnlqbcenritjctwrygmqmkwwxqybfwejpli900,male,11.268585883487761,5,0,C.A. 29566,415.53250009778094,F2,Q
901,1,3,keenfcsvwomgzpddggotqxhlaaktmlykzseavafv901,female,20.162570006617862,0,3,29106,187.02165473614042,E34,Q
902,0,3,eqapdyqvlwymodtpnvjqkntgzheluuvjkaofuikh902,female,5.764455024225478,1,4,244252,106.1878601652363,A34,
903,0,1,nlvfijctanythfzaeasznekwjepvaonpzxqxapel903,female,14.112515295242472,2,1,113784,167.83079708308165,B20,
904,1,1,ibyfsnsoxndqfsfkrmzaqxmdeggazyduynvvxgvv904,female,51.05595030463653,1,5,PC 17599,236.9624888830001,C47,
905,0,3,lyouhekjlhosusjpsekhpkygoayvnvipxatkzqnd905,male,22.932510527252592,3,6,S.W./PP 752,77.54746786944234,C7,C
906,1,3,qgagatzsbpgylvclvsehtjtgnuvxpllaislqdlvw906,female,29.30796411557838,0,1,14973,236.50738503685002,B71,
907,0,1,afbasfqlgkhnschwbluxrvozyozbnpvhlwfuaemo907,female,11.050236101433038,3,2,28424,379.6521295048183,E40,Q
908,0,3,sricozzoicblflmzbemnblqxtlfwvgnqkatxamni908,male,,0,4,233639,61.92446759582339,D49,Q
909,0,3,mfvuzkgzjosvaoidcpmgnyxwmpgdrloewhdmoeii909,female,9.591206727486474,8,3,13568,330.0305911258827,C148,
910,0,2,qhrizbimwoblmnrmctqxgoadvddhathigsvfnehp910,male,25.711948110210354,0,6,PC 17759,24.172092078096792,E58,Q
911,1,3,xdyhcmtybnbdvjqliynvuobhkrhzbavzhnehpikl911,male,34.398723441641856,1,5,113781,31.850182722016605,D30,Q
912,0,3,pvsflsacarkludczvfumvxzahcrexqgwgxlfidhn912,female,66.99787670540447,1,2,STON/O2. 3101271,91.1938918946263,C111,S
913,1,3,qpwrjrsawkqgxqorimzkjxkindxgywlbsdkqigqi913,female,48.76968930582894,4,5,11771,432.43317524914863,,
914,1,1,oaqoyoqgrtoatpnrpwfbqkbwhmmudaojhoathjfy914,male,16.423487112143004,1,0,PC 17582,14.893930812832032,,Q
915,1,1,hmqvdourndnbtllzmirzpupsckitevxyyfupzaxm915,male,30.771135388895907,0,6,349247,106.76941261675069,B18,S
916,1,1,waxpsexcsfmvmvsqykgivdiwabrthfaxlmpnyhuf916,female,28.370742852909846,8,6,3101296,108.81752444537427,C101,
917,0,1,kvofglkinxctsyzkoorrclcrjgcsycyzdsopvsfc917,male,52.32590873480964,3,4,29103,50.91591194792336,B22,C
918,0,2,gaqpjaxrheiwmghkkapftrbjthgodtidnnapoxkz918,female,61.00336101977737,3,4,A.5. 18509,494.3819716489847,C7,
919,1,3,njmzwmuvujocyquexithiuxadfjfjgshgdgakydn919,female,,4,6,2695,124.69331873651106,B3,C
920,1,3,bbvmavhtmlvthiruvaeowqlqnlcomfdblwkuqhog920,male,10.97977607887843,5,6,367231,148.4477017502666,B5,C
921,0,2,pjbaicrhpuieqpaqrrqucrklvginmlupazlgflbp921,female,12.62178294369271,8,5,349204,454.4868414599765,C91,C
922,1,3,nyygdufvflcmfghqyxnfyibdqsuhmngazcysdupd922,female,40.45831254938595,0,5,347077,197.80882494477007,D20,
923,0,3,lnmnzjdzgfwoyqaulgoysagwnbsxwrpyvuwccncq923,female,40.098959019362624,1,2,PC 17760,148.31883881177825,B38,S
924,0,2,qxikyxviekkszztxxwbhepykfxfuxnrypakqbirh924,female,61.78673586435281,3,0,349237,482.80386507209585,D35,C
925,0,2,siqbswchvgnajnujhclqbreeconnsgfpkszlwapx925,female,11.928974728357588,4,4,C.A./SOTON 34068,360.22804732624155,A36,S
926,0,1,tesnqghvlowwqlqohceotasbqhdzwdyouqyqczff926,female,9.239550125848048,5,2,4579,132.38099365701575,F E69,Q
927,0,1,zpiyccejobritymmyzslzmaszkjxqawzgydtldbh927,female,22.046713241049922,0,5,113059,12.949871722961465,C22 C26,
928,0,2,cwrvteekkqbnpcrobsbxlvyjuexbktltbntwkygh928,male,73.46662180062575,8,4,A/5 3536,184.75844943962719,G6,C
929,1,2,inkjqqkatbkrxusmfeljipbjbdohxnozicaxlifu929,female,24.998026497883146,1,0,244358,397.90605814799585,C95,
930,1,3,rnduhnymrltzhkixuwejohgoinblpqcvfoeviytr930,male,9.686347666106876,5,5,PC 17761,345.647565673581,C47,Q
931,0,2,jfhoolrliswgaztnywguajczhvknsfdxzwutvrqh931,female,44.13646056259157,8,1,113503,28.863895751640722,B20,C
932,1,2,yxhhxayfqkmrefnrgipjttdhjhskvdlollveyzdr932,female,71.03654254997478,8,3,28403,335.21600041464507,A7,S
933,0,1,sehyscglkijyagsfgmhojhtkijeqgmhlgwbqbswz933,male,45.71163708286979,8,2,11813,307.6960234007832,A31,
934,0,1,xhsvfqvjbekbxfqmvqckcscaxdggjbduxrvtbisy934,male,37.85954276447733,1,1,347067,97.98388502409205,E38,Q
935,1,3,nyczopmqagdrieyvoausmniryjlbpxkpdmxqfxci935,female,37.28042504569601,1,5,C.A. 34260,53.326852177941845,D15,S
936,1,3,qpnqyftqmcdducfzbxrhkopgzilnwrchkxasqife936,male,50.28218864414473,4,5,2678,306.4129597810209,D19,Q
937,0,3,vndnpbrhpxyynvepagbbfgnwvorlplxticqnjlks937,female,47.11609927341281,8,2,2003,435.0656493471459,B78,
938,1,1,wenkrutmnioxrthioaoldpokiqgrusnghvwgwcfn938,male,50.900166884071645,0,6,28228,300.8831631116429,A10,
939,1,1,pidusrcyowdmrkfhgkuzbvvwlyxgwuwbotwlfcpq939,male,34.092883694823115,3,6,C.A. 31921,498.2499652965065,C32,S
940,0,2,qjuptelamsuugfknnmesuigixezjcfmrvsdwvokp940,male,12.52387546688359,8,0,19943,160.7634841446835,B20,S
941,1,1,pynnhbkpdpgbiulevlejrolcwumprtiabbeaeljn941,male,51.83467956206059,8,6,248723,343.57955096702074,B86,Q
942,1,1,ciazlaefqfsmaknkchchhkbcrosoazxsugxulgrl942,female,61.73214760251925,8,2,113794,495.55793113783056,B69,
943,0,1,rkyuvdvjswojwficaheikiaxcbcxcnnijhqyxeid943,male,77.57399919184047,2,2,382651,445.63149859246386,C103,
944,0,3,kgrdsdvstxogwmqgcslxqkmhoybixexrautqpscg944,female,28.28537514555235,0,0,315098,402.84946522723436,D10 D12,
945,0,3,livhyeiqzussycjaznpnuqikqbdyenddfxxlrwzd945,female,60.65500608483194,3,0,2691,253.41150189546443,C126,Q
946,0,3,pekcjaaochhdqbexwbcemxdvgzipuxfvzplpyhdb946,male,63.562167748235204,3,0,4134,260.20470067875664,E40,S
947,1,3,fmzzortugblsiqzigylumynjrgpmwecioozslkgb947,female,54.19194575820541,2,2,28551,31.832821175348432,F2,S
948,0,3,vtshrbtiersffmntmpkpegtwhktyqlohbzkrsrho948,female,78.93535824516204,1,4,54636,312.77433570057656,C126,S
949,1,2,nxhddzpuqwgdhbmmouokggfzwxepjmjgqgtbftgc949,female,28.862560020118337,4,1,C.A. 33111,1.1616037408840154,B30,C
950,0,1,mfhnpemcrnnozbdbgfuplhrqpxfpbsxmfbsfvpiu950,female,41.52327295548124,0,2,244358,21.881594979961548,A7,S
951,0,1,xhstqsbwsuiengcjjvkesckvdmpphjdgsefyboeg951,male,11.720903358464161,3,3,STON/O 2. 3101289,192.41228950495642,C106,Q
952,0,3,eiztfxapsxtoqxzlxijzqiqzrjnepohaycbquhrv952,male,71.32840025576498,4,3,223596,334.7311737269914,C32,C
953,0,2,ixgsvfnzrqlsflyozzuhkwvxunhqnhvdrqrofbye953,male,1.4019943927151515,1,1,2669,293.2125400450132,C54,Q
954,1,2,dyesvadxetgjlhmijswdiurvbzbsnfngxqmscems954,male,20.402439751857298,3,4,234360,114.0088933280002,E25,S
955,0,2,xdsthhyhszauumjdycwnaciqjkxblodichmzxmnj955,female,55.35593208773796,0,5,29104,45.54493762836948,B79,S
956,1,1,yplpfljtmoeohfmnulxpeidvlfobpdlthgdcqhqe956,male,52.818830296051864,0,5,347071,96.35368728719732,D6,S
957,1,1,fslomywytervhnglxtfpitsdkzrumjrselkucsdf957,male,3.554184259249043,8,0,349207,182.76035181769907,B22,S
958,1,2,insmxinblbspfymjmfsxdkmhcnpzlmscppyxkdbn958,female,70.78328007571284,8,3,PC 17482,297.8393941349897,B101,
959,0,1,urdwfyzdmmqfnhmpgjxaddhvsvxnqvesrmslqbeu959,male,60.77472443127705,8,6,PC 17610,397.30325854671656,C118,Q
960,1,3,sjhaplxcvxpqflubiqsfnqjzznfbyrxexnicnrvf960,male,4.7113063131625825,1,5,244367,0.3456115549214909,D10 D12,
961,1,1,oywuvszttptfratthqsxqacboeftjdfouauwyqio961,male,16.04811708166079,3,0,363291,413.64782896151706,F G63,S
962,0,2,vwijdabxrauytstxvxppxmdqmxnrzbkgktmwkhml962,male,22.693958142790628,0,4,13507,17.08229597341244,C78,Q
963,1,3,vpmrqlvruyopbmpbvhuqzxvwjlkyalaprddoksgr963,female,22.78400997859186,4,0,345779,86.2512818842842,B28,
964,1,3,uzzyxesatyhhzgtkuvqqnflbjvqgntehjorhnqml964,female,49.988439463492625,2,0,27267,229.6178883876623,B79,C
965,1,1,amywilpwtnuctgvkupwbsxxgpjabhidnskhcbhwo965,male,24.89113241876539,1,4,2697,371.4835080840445,A32,C
966,0,2,hhkpuuisrqkkfqmmztkrtwaatwdzvsixdnlsfcue966,female,14.752238283614474,8,2,347074,325.0288982844794,B101,Q
967,0,1,ndblicvnzferyprpftepcmzlqfatlaazgdgatson967,female,13.36158958966923,3,3,65303,464.51909092290714,C87,S
968,1,1,cljjfrqomzuuvutcurejevtoqsgdrjfjsbeilxfy968,male,43.4166548362938,4,4,113794,370.9122122618877,E58,C
969,1,3,zpoxjrkyyeawojrzahiigwbgvfxzgqwpapewfaju969,male,19.25148872117075,0,6,PC 17601,44.42205330113555,A32,S
970,1,1,ytctkwodmzxahkeqsjdhwjxmevzibjalhspfqlhc970,male,48.2764961292961,0,6,6563,303.13191000884825,B35,Q
971,1,1,xuleqijsuoprdrmvrsumonliquwhssgzkbkymcbn971,male,55.857111155377595,0,4,233639,235.66137571996813,C22 C26,Q
972,1,3,dfemlkfwpianigxclftulkgrtpwqbcxfmehfrolj972,female,64.22850155629186,1,5,SOTON/O.Q. 3101305,420.030705145821,E24,C
973,0,2,fcihuvpjjcspbunfxbojtlielmnvfffbxuohbqlq973,male,,0,3,347470,12.13008568626676,,
974,1,2,pgqjnmddqwjonwenmqyivwdwilyzwwjsckmmxclv974,male,52.50359526962739,4,0,WE/P 5735,293.0618418050732,D33,C
975,0,2,zcxtcrslihmhciwswmhuxfhlskedxvthnozktzkp975,female,53.311790817837995,4,0,237798,114.64497253616346,D49,C
976,0,1,xtestunoqakzdjfumsvqkxvilovdhxjsxwbsuqsj976,male,72.64206925161069,5,1,349217,443.05973628216464,C85,Q
977,0,3,mizsrwbfuakyeifxwktxfwkliwthhombxghmlklf977,male,9.317621284925162,5,4,2668,302.4976225621399,B38,C
978,0,3,lngqvdqdqxkrbntyivwcsiuvxlhdxdzthrbgguoq978,male,25.70976595518538,0,3,2686,253.93796466777525,C93,C
979,1,1,eqgovafjnjijmocsfrgmwehdszevnjpzmhrdqoig979,male,59.05255336779431,5,0,350036,393.1870632022685,B102,S
